id,name,count
1051,BACKA,55
1052,BACKO,12
1053,BACKOVÁ,96
1054,BACO,16
1055,BACOVÁ,30
1056,BACOVSKÁ,29
1057,BACOVSKÝ,35
1058,BACSÓ,12
1059,BACUL,10
1060,BACULÁK,20
1061,BACULÁKOVÁ,19
1062,BACULÍK,12
1063,BACZKE,13
1064,BACZKOVÁ,13
1065,BAČA,639
1066,BAČÁK,224
1067,BAČÁKOVÁ,239
1068,BAČE,72
1069,BAČEK,25
1070,BAČEOVÁ,14
1071,BAČIK,11
1072,BAČIKOVÁ,14
1073,BAČINA,162
1074,BAČINOVÁ,157
1075,BAČINSKÁ,41
1076,BAČINSKÝ,44
1077,BAČÍK,391
1078,BAČÍKOVÁ,414
1079,BAČKÁDYOVÁ,11
1080,BAČKORA,26
1081,BAČKOROVÁ,20
1082,BAČKOVÁ,38
1083,BAČKOVSKÁ,192
1084,BAČKOVSKÝ,187
1085,BAČO,160
1086,BAČOVÁ,829
1087,BAČOVČIN,12
1088,BAČOVČINOVÁ,11
1089,BAČOVSKÁ,163
1090,BAČOVSKÝ,188
1091,BAČUVČÍK,23
1092,BAČUVČÍKOVÁ,25
1093,BAČŮVKA,37
1094,BAČŮVKOVÁ,34
1095,BADA,72
1096,BADAČ,14
1097,BADAČOVÁ,15
1098,BADAJ,18
1099,BADAJOVÁ,22
1100,BADAL,127
1101,BADALCOVÁ,43
1102,BADALEC,29
1103,BADALÍK,38
1104,BADALÍKOVÁ,42
1105,BADALOVÁ,158
1106,BADÁŇOVÁ,11
1107,BADEA,10
1108,BADEJ,11
1109,BADEJOVÁ,14
1110,BADER,13
1111,BADERLOVÁ,11
1112,BADI,191
1113,BADIČ,11
1114,BADIDA,10
1115,BADIN,128
1116,BADINKA,53
1117,BADINKOVÁ,61
1118,BADINOVÁ,145
1119,BADINSKÁ,12
1120,BADIOVÁ,175
1121,BADÍK,20
1122,BADÍKOVÁ,22
1123,BADO,44
1124,BADOŠEK,24
1125,BADOŠKOVÁ,20
1126,BADOVÁ,117
1127,BADURA,184
1128,BADUROVÁ,180
1129,BADY,61
1130,BADYOVÁ,63
1131,BADŽGOŇ,23
1132,BADŽGOŇOVÁ,29
1133,BADŽO,150
1134,BADŽOVÁ,142
1135,BAĎOUČEK,18
1136,BAĎOUČKOVÁ,23
1137,BAĎURA,594
1138,BAĎUROVÁ,641
1139,BAĎUŘÍK,17
1140,BAĎUŘÍKOVÁ,15
1141,BAER,13
1142,BAEROVÁ,10
1143,BAFTIJAR,17
1144,BAGAR,150
1145,BAGAROVÁ,162
1146,BAGÁR,34
1147,BAGÁRI,13
1148,BAGÁROVÁ,51
1149,BAGI,10
1150,BAGIER,14
1151,BAGIEROVÁ,10
1152,BAGIN,30
1153,BAGINOVÁ,29
1154,BAGINSKÁ,23
1155,BAGINSKÝ,17
1156,BAGO,13
1157,BAGOGA,11
1158,BAGOVÁ,14
1159,BAH,10
1160,BAHELKOVÁ,10
1161,BAHENSKÁ,138
1162,BAHENSKÝ,141
1163,BAHLEDA,24
1164,BAHLEDOVÁ,22
1165,BAHNER,18
1166,BAHNEROVÁ,26
1167,BAHNÍČEK,15
1168,BAHNÍČKOVÁ,18
1169,BAHNÍK,224
1170,BAHNÍKOVÁ,221
1171,BAHNO,12
1172,BAHNOVÁ,17
1173,BAHOUNEK,89
1174,BAHOUNKOVÁ,101
1175,BAHR,51
1176,BAHROVÁ,53
1177,BAHULA,104
1178,BAHULÍK,23
1179,BAHULÍKOVÁ,24
1180,BAHULOVÁ,99
1181,BACH,162
1182,BACHAN,148
1183,BACHANOVÁ,162
1184,BACHAROVÁ,15
1185,BACHÁNEK,23
1186,BACHÁNKOVÁ,22
1187,BACHEL,15
1188,BACHER,19
1189,BACHEROVÁ,15
1190,BACHLEDA,15
1191,BACHLEDOVÁ,14
1192,BACHMAN,60
1193,BACHMANN,99
1194,BACHMANNOVÁ,86
1195,BACHMANOVÁ,61
1196,BACHO,15
1197,BACHOR,23
1198,BACHOREC,19
1199,BACHORÍK,27
1200,BACHORÍKOVÁ,28
1201,BACHORKOVÁ,10
1202,BACHOROVÁ,20
1203,BACHOŘÍK,17
1204,BACHOŘÍKOVÁ,13
1205,BACHOVÁ,191
1206,BACHOVSKÝ,10
1207,BACHRATÁ,43
1208,BACHRATÝ,44
1209,BACHROŇ,60
1210,BACHROŇOVÁ,53
1211,BACHROVÁ,11
1212,BACHTÍK,138
1213,BACHTÍKOVÁ,136
1214,BACHURA,90
1215,BACHUROVÁ,83
1216,BACHŮREK,35
1217,BACHŮRKOVÁ,28
1218,BAIČEVOVÁ,11
1219,BAIER,352
1220,BAIERL,42
1221,BAIERLE,22
1222,BAIERLOVÁ,43
1223,BAIEROVÁ,395
1224,BAIGAR,10
1225,BAIGAROVÁ,15
1226,BAIGER,37
1227,BAIGEROVÁ,33
1228,BAIGLOVÁ,11
1229,BAIL,24
1230,BAILEY,28
1231,BAILOVÁ,29
1232,BAINAR,30
1233,BAINAROVÁ,26
1234,BAITLER,18
1235,BAITLEROVÁ,13
1236,BAIZA,12
1237,BAIZOVÁ,11
1238,BAJAJA,49
1239,BAJAJOVÁ,58
1240,BAJAN,20
1241,BAJANÍK,14
1242,BAJANÍKOVÁ,12
1243,BAJANOVÁ,30
1244,BAJAR,23
1245,BAJAROVÁ,30
1246,BAJÁK,98
1247,BAJÁKOVÁ,94
1248,BAJCAR,89
1249,BAJCAROVÁ,73
1250,BAJCSI,15
1251,BAJCURA,28
1252,BAJCUROVÁ,32
1253,BAJČÍK,18
1254,BAJČÍKOVÁ,18
1255,BAJDOVÁ,15
1256,BAJER,1332
1257,BAJERKOVÁ,13
1258,BAJEROVÁ,1357
1259,BAJGAR,374
1260,BAJGAROVÁ,385
1261,BAJGART,14
1262,BAJGARTOVÁ,16
1263,BAJGER,252
1264,BAJGEROVÁ,227
1265,BAJGL,76
1266,BAJGLOVÁ,79
1267,BAJKAI,11
1268,BAJKAIOVÁ,10
1269,BAJKO,81
1270,BAJKOVÁ,71
1271,BAJNAR,62
1272,BAJNAROVÁ,73
1273,BAJNOK,21
1274,BAJNOKOVÁ,20
1275,BAJO,18
1276,BAJOR,12
1277,BAJORKOVÁ,12
1278,BAJOVÁ,15
1279,BAJRAMI,11
1280,BAJT,35
1281,BAJTALON,23
1282,BAJTALONOVÁ,18
1283,BAJTEK,143
1284,BAJTKOVÁ,149
1285,BAJTL,19
1286,BAJTLER,12
1287,BAJTLEROVÁ,16
1288,BAJTLOVÁ,22
1289,BAJTOŠ,24
1290,BAJTOŠOVÁ,14
1291,BAJTOVÁ,35
1292,BAJUS,22
1293,BAJUSOVÁ,32
1294,BAJUSZ,19
1295,BAJUSZOVÁ,17
1296,BAJZA,202
1297,BAJZÍK,67
1298,BAJZÍKOVÁ,60
1299,BAJZOVÁ,200
1300,BAK,81
1301,BAKA,57
1302,BAKAJ,25
1303,BAKAJOVÁ,23
1304,BAKAJSA,26
1305,BAKAJSOVÁ,23
1306,BAKALA,84
1307,BAKALÁR,22
1308,BAKALÁROVÁ,14
1309,BAKALÁŘ,88
1310,BAKALÁŘOVÁ,72
1311,BAKALÍK,74
1312,BAKALÍKOVÁ,77
1313,BAKALOVÁ,98
1314,BAKAN,13
1315,BAKANOVÁ,16
1316,BAKÁNYIOVÁ,11
1317,BAKER,46
1318,BAKEROVÁ,14
1319,BAKEŠ,293
1320,BAKEŠOVÁ,315
1321,BAKIČ,15
1322,BAKIČOVÁ,25
1323,BAKLÍK,85
1324,BAKLÍKOVÁ,87
1325,BAKO,111
1326,BAKOS,28
1327,BAKOSOVÁ,34
1328,BAKOŠ,85
1329,BAKOŠOVÁ,82
1330,BAKOTA,52
1331,BAKOTOVÁ,52
1332,BAKOVÁ,262
1333,BAKOVSKÁ,40
1334,BAKOVSKÝ,38
1335,BAKRLÍK,33
1336,BAKRLÍKOVÁ,31
1337,BAKSA,28
1338,BAKSOVÁ,36
1339,BAKŠA,20
1340,BAKŠOVÁ,19
1341,BAKULA,32
1342,BAKULE,93
1343,BAKULOVÁ,104
1344,BAKUS,34
1345,BAKUSOVÁ,41
1346,BALA,113
1347,BALABÁN,216
1348,BALABÁNOVÁ,213
1349,BALAČ,14
1350,BALAČOVÁ,14
1351,BALADA,273
1352,BALADOVÁ,293
1353,BALADRÁN,21
1354,BALADRÁNOVÁ,19
1355,BALAHURA,12
1356,BALAJ,36
1357,BALAJA,12
1358,BALAJKA,124
1359,BALAJKOVÁ,148
1360,BALAJOVÁ,63
1361,BALALA,15
1362,BALALOVÁ,10
1363,BALARIN,97
1364,BALARINOVÁ,107
1365,BALAS,12
1366,BALASOVÁ,12
1367,BALAŠ,173
1368,BALAŠKO,20
1369,BALAŠKOVÁ,18
1370,BALAŠOVÁ,157
1371,BALAŠTÍK,88
1372,BALAŠTÍKOVÁ,93
1373,BALATA,24
1374,BALATÁ,53
1375,BALATKA,193
1376,BALATKOVÁ,208
1377,BALATOVÁ,39
1378,BALATÝ,61
1379,BALAŽ,48
1380,BALAŽÍK,18
1381,BALAŽÍKOVÁ,23
1382,BALAŽOVÁ,58
1383,BALAŽOVIČ,109
1384,BALAŽOVIČOVÁ,104
1385,BALÁ,66
1386,BALÁČ,49
1387,BALÁČEK,60
1388,BALÁČKOVÁ,67
1389,BALÁČOVÁ,68
1390,BALÁK,480
1391,BALÁKOVÁ,437
1392,BALÁN,95
1393,BALÁNOVÁ,103
1394,BALÁSEK,11
1395,BALÁŠ,476
1396,BALÁŠOVÁ,460
1397,BALÁT,94
1398,BALÁTOVÁ,83
1399,BALÁZS,108
1400,BALÁZSOVÁ,103
1401,BALÁŽ,2348
1402,BALÁŽI,15
1403,BALÁŽIK,23
1404,BALÁŽIKOVÁ,25
1405,BALÁŽIOVÁ,12
1406,BALÁŽOVÁ,2232
1407,BALCAR,1219
1408,BALCAREK,16
1409,BALCARKOVÁ,13
1410,BALCAROVÁ,1255
1411,BALCAŘÍK,32
1412,BALCAŘÍKOVÁ,27
1413,BALCÁREK,434
1414,BALCÁRKOVÁ,438
1415,BALCER,23
1416,BALCEROVÁ,21
1417,BALCIAR,15
1418,BALCIAROVÁ,10
1419,BALCO,14
1420,BALCOVÁ,12
1421,BALČIRÁK,13
1422,BALČIRÁKOVÁ,12
1423,BALČÍK,14
1424,BALČÍKOVÁ,22
1425,BALDA,168
1426,BALDERMANN,10
1427,BALDÍK,57
1428,BALDÍKOVÁ,46
1429,BALDOVÁ,167
1430,BALDREICH,11
1431,BALDRIAN,25
1432,BALDRIANOVÁ,26
1433,BALDRIÁN,13
1434,BALDRIÁNOVÁ,10
1435,BALDRMAN,21
1436,BALDRMANOVÁ,22
1437,BALDRYCH,43
1438,BALDRYCHOVÁ,45
1439,BALEJ,254
1440,BALEJA,66
1441,BALEJÍKOVÁ,13
1442,BALEJOVÁ,310
1443,BALEK,339
1444,BALEKA,25
1445,BALEKOVÁ,51
1446,BALENTOVÁ,10
1447,BALETKA,77
1448,BALETKOVÁ,84
1449,BALGA,187
1450,BALGAR,19
1451,BALGAROVÁ,13
1452,BALGOVÁ,183
1453,BALHAR,180
1454,BALHAROVÁ,194
1455,BALHÁREK,51
1456,BALHÁRKOVÁ,42
1457,BALI,15
1458,BALIAR,17
1459,BALIAROVÁ,12
1460,BALICA,28
1461,BALICKÁ,73
1462,BALICKI,31
1463,BALICKÝ,35
1464,BALICOVÁ,23
1465,BALICZ,18
1466,BALICZOVÁ,20
1467,BALIEVOVÁ,11
1468,BALIGOVÁ,11
1469,BALIHAR,119
1470,BALIHAROVÁ,112
1471,BALINT,65
1472,BALINTOVÁ,59
1473,BALIŠ,25
1474,BALIŠOVÁ,35
1475,BALÍČEK,123
1476,BALÍČKOVÁ,118
1477,BALÍK,621
1478,BALÍKOVÁ,623
1479,BALÍN,147
1480,BALÍNEK,31
1481,BALÍNKOVÁ,29
1482,BALÍNOVÁ,145
1483,BALKO,130
1484,BALKOVÁ,419
1485,BALKOVSKÝ,11
1486,BALL,10
1487,BALLA,119
1488,BALLARIN,29
1489,BALLARINOVÁ,35
1490,BALLASCHOVÁ,10
1491,BALLAY,14
1492,BALLÁ,13
1493,BALLÁK,26
1494,BALLÁKOVÁ,24
1495,BALLEK,36
1496,BALLER,15
1497,BALLEROVÁ,20
1498,BALLING,10
1499,BALLKOVÁ,22
1500,BALLON,27
1501,BALLON-MIERNÁ,19
1502,BALLONOVÁ,18
1503,BALLOVÁ,99
1504,BALLÓK,10
1505,BALLÝ,22
1506,BALNAR,74
1507,BALNAROVÁ,61
1508,BALNER,55
1509,BALNEROVÁ,53
1510,BALO,14
1511,BALOG,2051
1512,BALOGA,37
1513,BALOGH,346
1514,BALOGHOVÁ,330
1515,BALOGOVÁ,1934
1516,BALOGOVÁ-LUKOVÁ,11
1517,BALOCH,12
1518,BALOCHOVÁ,11
1519,BALON,252
1520,BALONEK,15
1521,BALONKOVÁ,18
1522,BALONOVÁ,243
1523,BALOŠÁK,11
1524,BALOŠÁKOVÁ,10
1525,BALOUN,935
1526,BALOUNOVÁ,883
1527,BALOUS,63
1528,BALOUSOVÁ,77
1529,BALOUŠ,39
1530,BALOUŠEK,105
1531,BALOUŠKOVÁ,121
1532,BALOUŠOVÁ,31
1533,BALOVÁ,97
1534,BALSKÁ,11
1535,BALSKÝ,14
1536,BALŠAN,17
1537,BALŠANOVÁ,14
1538,BALŠÁN,69
1539,BALŠÁNEK,144
1540,BALŠÁNKOVÁ,146
1541,BALŠÁNOVÁ,65
1542,BALŠÍNEK,59
1543,BALŠÍNKOVÁ,71
1544,BALTA,12
1545,BALTIAR,11
1546,BALTIAROVÁ,10
1547,BALUCH,12
1548,BALUCHA,21
1549,BALUCHOVÁ,33
1550,BALUN,49
1551,BALUNOVÁ,53
1552,BALUS,29
1553,BALUSEK,30
1554,BALUSKOVÁ,31
1555,BALUSOVÁ,32
1556,BALUŠEK,64
1557,BALUŠÍK,30
1558,BALUŠÍKOVÁ,28
1559,BALUŠKOVÁ,76
1560,BALUT,13
1561,BALUTOVÁ,12
1562,BALÚCH,18
1563,BALÚCHOVÁ,18
1564,BALŮSEK,23
1565,BALŮSKOVÁ,17
1566,BALVAN,10
1567,BALVANOVÁ,12
1568,BALVAR,14
1569,BALVAROVÁ,11
1570,BALVIRČÁKOVÁ,12
1571,BALVÍN,413
1572,BALVÍNOVÁ,384
1573,BALWAR,38
1574,BALWAROVÁ,37
1575,BALYS,13
1576,BALÝ,84
1577,BALZAR,14
1578,BALZAROVÁ,17
1579,BALZER,72
1580,BALZEROVÁ,69
1581,BAMBAS,304
1582,BAMBASOVÁ,289
1583,BAMBÁSEK,56
1584,BAMBÁSKOVÁ,58
1585,BAMBOUS,18
1586,BAMBOUSEK,37
1587,BAMBOUSKOVÁ,39
1588,BAMBOUSOVÁ,13
1589,BAMBUCH,166
1590,BAMBUCHOVÁ,161
1591,BAMBULA,131
1592,BAMBULE,44
1593,BAMBULOVÁ,141
1594,BAMBUSZ,10
1595,BAMBUŠEK,165
1596,BAMBUŠKOVÁ,149
1597,BANAR,18
1598,BANAROVÁ,16
1599,BANAS,18
1600,BANASINSKÁ,11
1601,BANASOVÁ,20
1602,BANAŠ,19
1603,BANAŠÁKOVÁ,11
1604,BANAŠOVÁ,23
1605,BANAT,11
1606,BANÁ,36
1607,BANÁKOVÁ,10
1608,BANÁS,11
1609,BANÁŠ,41
1610,BANÁŠOVÁ,48
1611,BANÁT,10
1612,BANCI,12
1613,BANCÍŘ,10
1614,BANCÍŘOVÁ,15
1615,BANČÁK,21
1616,BANČÁKOVÁ,26
1617,BANČÍK,16
1618,BANČÍKOVÁ,13
1619,BANDA,234
1620,BANDAS,84
1621,BANDASOVÁ,71
1622,BANDI,27
1623,BANDIK,13
1624,BANDIKOVÁ,15
1625,BANDIOVÁ,28
1626,BANDÍK,77
1627,BANDÍKOVÁ,89
1628,BANDOLA,11
1629,BANDOROVÁ,10
1630,BANDOUCH,11
1631,BANDOVÁ,214
1632,BANDRI,15
1633,BANDRIOVÁ,14
1634,BANDRY,24
1635,BANDRYOVÁ,18
1636,BANDURA,43
1637,BANDURIČ,21
1638,BANDURIČOVÁ,33
1639,BANDUROVÁ,60
1640,BANDY,480
1641,BANDYOVÁ,419
1642,BANDŽAL,15
1643,BANDŽALOVÁ,10
1644,BANDŽUCHOVÁ,12
1645,BANĎOUCH,24
1646,BANĎOUCHOVÁ,26
1647,BANERT,19
1648,BANERTOVÁ,25
1649,BANĚČEK,18
1650,BANĚČKOVÁ,15
1651,BANGA,29
1652,BANGHOVÁ,14
1653,BANGO,198
1654,BANGOVÁ,209
1655,BANIA,18
1656,BANIČ,11
1657,BANIK,23
1658,BANIKOVÁ,24
1659,BANIOVÁ,26
1660,BANÍK,101
1661,BANÍKOVÁ,90
1662,BANK,122
1663,BANKA,15
1664,BANKO,12
1665,BANKOVÁ,151
1666,BANKOVOVÁ,10
1667,BANKÓ,10
1668,BANKS,12
1669,BANNERT,18
1670,BANNERTOVÁ,16
1671,BANO,84
1672,BANOM,27
1673,BANOMOVÁ,22
1674,BANOT,45
1675,BANOTOVÁ,37
1676,BANOVÁ,71
1677,BANOVEC,10
1678,BANOVSKÁ,14
1679,BANOVSKÝ,12
1680,BANSET,11
1681,BANSZEL,27
1682,BANSZELOVÁ,20
1683,BANT,13
1684,BANTOVÁ,20
1685,BANYA,24
1686,BANYÁK,21
1687,BANYÁKOVÁ,19
1688,BANYOVÁ,16
1689,BANÝ,32
1690,BANÝR,64
1691,BANÝROVÁ,63
1692,BAŇA,11
1693,BAŇACKÁ,16
1694,BAŇACKÝ,10
1695,BAŇAŘ,37
1696,BAŇAŘOVÁ,38
1697,BAŇAS,68
1698,BAŇASOVÁ,53
1699,BAŇÁR,12
1700,BAŇKA,61
1701,BAŇKOVÁ,71
1702,BAŇKOWSKÁ,12
1703,BAŇKOWSKI,12
1704,BAŇOCH,13
1705,BAŇOCHOVÁ,18
1706,BAŇOUCHOVÁ,10
1707,BAŇOVÁ,16
1708,BAR,24
1709,BARABASCH,20
1710,BARABASCHOVÁ,22
1711,BARABASZ,10
1712,BARABASZOVÁ,12
1713,BARABÁŠ,274
1714,BARABÁŠOVÁ,331
1715,BARAC,20
1716,BARACOVÁ,22
1717,BARAN,680
1718,BARANCOVÁ,73
1719,BARANČIC,14
1720,BARANČICOVÁ,21
1721,BARANČÍK,39
1722,BARANČÍKOVÁ,44
1723,BARANEC,82
1724,BARANEK,44
1725,BARANÍK,25
1726,BARANÍKOVÁ,22
1727,BARANKOVÁ,57
1728,BARANOKOVÁ,11
1729,BARANOVÁ,709
1730,BARANOVIČ,37
1731,BARANOVIČOVÁ,43
1732,BARANOVSKÁ,40
1733,BARANOVSKÝ,31
1734,BARANTÁL,10
1735,BARANTÁLOVÁ,12
1736,BARANYAI,29
1737,BARANYAIOVÁ,25
1738,BARANYK,10
1739,BARANYKOVÁ,11
1740,BARAŇÁK,30
1741,BARAŇÁKOVÁ,36
1742,BARAŠOVÁ,16
1743,BARÁČEK,27
1744,BARÁČKOVÁ,24
1745,BARÁK,803
1746,BARÁKOVÁ,796
1747,BARÁNEK,559
1748,BARÁNI,15
1749,BARÁNKOVÁ,532
1750,BARÁŠEK,41
1751,BARÁŠKOVÁ,38
1752,BARÁT,70
1753,BARÁTH,36
1754,BARÁTHOVÁ,31
1755,BARÁTOVÁ,52
1756,BARBER,11
1757,BARBORA,32
1758,BARBORÍK,20
1759,BARBORÍKOVÁ,16
1760,BARBORKA,90
1761,BARBORKOVÁ,90
1762,BARBOROVÁ,53
1763,BARBOŘÁK,100
1764,BARBOŘÁKOVÁ,87
1765,BARBOŘÍK,173
1766,BARBOŘÍKOVÁ,190
1767,BARBULÁK,11
1768,BARBULÁKOVÁ,10
1769,BARBUŠ,17
1770,BARBUŠOVÁ,22
1771,BARCABOVÁ,10
1772,BARCAJ,11
1773,BARCAL,313
1774,BARCALOVÁ,310
1775,BARCÍK,37
1776,BARCÍKOVÁ,34
1777,BARCUCH,112
1778,BARCUCHOVÁ,100
1779,BARCŮCH,13
1780,BARCŮCHOVÁ,10
1781,BARCZI,20
1782,BARCZIOVÁ,19
1783,BARČ,61
1784,BARČÁK,106
1785,BARČÁKOVÁ,123
1786,BARČÍK,46
1787,BARČÍKOVÁ,52
1788,BARČOT,11
1789,BARČOVÁ,60
1790,BARČUK,13
1791,BARČUKOVÁ,13
1792,BARDA,142
1793,BARDAS,11
1794,BARDASOVÁ,13
1795,BARDODĚJ,31
1796,BARDODĚJOVÁ,33
1797,BARDON,33
1798,BARDONEK,13
1799,BARDONKOVÁ,11
1800,BARDONOVÁ,40
1801,BARDOŇ,183
1802,BARDOŇOVÁ,182
1803,BARDOUN,46
1804,BARDOUNOVÁ,56
1805,BARDOVÁ,155
1806,BARDYNOVÁ,13
1807,BARDZÁK,11
1808,BAREK,115
1809,BARENČÍK,10
1810,BARENČÍKOVÁ,10
1811,BAREŠ,1634
1812,BAREŠOVÁ,1674
1813,BARFUS,43
1814,BARFUSOVÁ,36
1815,BARGEL,79
1816,BARGELOVÁ,44
1817,BARGER,10
1818,BARGL,41
1819,BARGLOVÁ,50
1820,BARHOŇ,49
1821,BARHOŇOVÁ,50
1822,BARCHANSKÁ,28
1823,BARCHANSKI,29
1824,BARCHAŃSKÁ,14
1825,BARCHÁNEK,104
1826,BARCHÁNKOVÁ,117
1827,BARI,179
1828,BARIAK,10
1829,BARIAKOVÁ,13
1830,BARIČÁK,19
1831,BARIČÁKOVÁ,15
1832,BARIČIAK,16
1833,BARIČIAKOVÁ,11
1834,BARIČÍK,12
1835,BARIČÍKOVÁ,12
1836,BARILLA,30
1837,BARILLOVÁ,35
1838,BARINCOVÁ,15
1839,BARINEC,14
1840,BARINKA,22
1841,BARINKOVÁ,15
1842,BARIOVÁ,156
1843,BARIŠ,17
1844,BARIŠOVÁ,27
1845,BARK,55
1846,BARKA,12
1847,BARKER,16
1848,BARKMAN,23
1849,BARKMANOVÁ,20
1850,BARKOCI,57
1851,BARKOCIOVÁ,39
1852,BARKOCY,12
1853,BARKOVÁ,158
1854,BARKÓCI,59
1855,BARKÓCIOVÁ,41
1856,BARLOGOVÁ,10
1857,BARNA,171
1858,BARNAŠ,12
1859,BARNAT,33
1860,BARNATOVÁ,35
1861,BARNÁŠ,65
1862,BARNÁŠOVÁ,54
1863,BARNES,20
1864,BARNET,220
1865,BARNETOVÁ,271
1866,BARNINCOVÁ,15
1867,BARNOKY,13
1868,BARNOŠÁK,20
1869,BARNOŠÁKOVÁ,23
1870,BARNOVÁ,193
1871,BAROCH,282
1872,BAROCHOVÁ,304
1873,BAROCHOVSKÁ,12
1874,BAROCHOVSKÝ,15
1875,BAROKOVÁ,10
1876,BARON,304
1877,BARONE,13
1878,BARONOVÁ,304
1879,BAROŇ,224
1880,BAROŇOVÁ,233
1881,BAROŠ,417
1882,BAROŠOVÁ,424
1883,BAROT,101
1884,BAROTEK,20
1885,BAROTKOVÁ,18
1886,BAROTOVÁ,92
1887,BAROUŠ,22
1888,BAROUŠOVÁ,18
1889,BAROVÁ,19
1890,BARRETO,18
1891,BARRETT,19
1892,BARRY,28
1893,BARSA,31
1894,BARSOVÁ,43
1895,BARSZCZ,17
1896,BARSZCZOVÁ,19
1897,BARŠA,49
1898,BARŠČ,11
1899,BARŠOVÁ,54
1900,BARTA,172
1901,BARTAKOVIČ,16
1902,BARTAKOVIČOVÁ,14
1903,BARTAL,37
1904,BARTALOS,32
1905,BARTALOSOVÁ,29
1906,BARTALOŠ,26
1907,BARTALOŠOVÁ,37
1908,BARTALOVÁ,32
1909,BARTAS,60
1910,BARTASOVÁ,50
1911,BARTÁČEK,174
1912,BARTÁČKOVÁ,171
1913,BARTÁK,1984
1914,BARTÁKOVÁ,2145
1915,BARTÁL,31
1916,BARTÁLOVÁ,37
1917,BARTÁSEK,50
1918,BARTÁSKOVÁ,42
1919,BARTÁŠEK,41
1920,BARTÁŠKOVÁ,43
1921,BARTECKÁ,28
1922,BARTECKÝ,14
1923,BARTECZEK,19
1924,BARTECZKOVÁ,21
1925,BARTEČEK,105
1926,BARTEČKO,12
1927,BARTEČKOVÁ,133
1928,BARTEJS,94
1929,BARTEJSOVÁ,92
1930,BARTEK,437
1931,BARTEKOVÁ,92
1932,BARTEL,101
1933,BARTELOVÁ,70
1934,BARTES,140
1935,BARTESKA,34
1936,BARTESKOVÁ,32
1937,BARTESOVÁ,135
1938,BARTEYS,12
1939,BARTEYSOVÁ,10
1940,BARTH,97
1941,BARTHEL,11
1942,BARTHELDI,22
1943,BARTHELDIOVÁ,13
1944,BARTHELDY,41
1945,BARTHELDYOVÁ,29
1946,BARTHELOVÁ,14
1947,BARTHOVÁ,83
1948,BARTIČKA,27
1949,BARTIČKOVÁ,18
1950,BARTIŠ,15
1951,BARTIŠOVÁ,19
1952,BARTIZAL,75
1953,BARTIZALOVÁ,69
1954,BARTÍK,374
1955,BARTÍKOVÁ,394
1956,BARTÍZAL,15
1957,BARTÍZALOVÁ,10
1958,BARTKO,291
1959,BARTKOVÁ,639
1960,BARTKOVSKÁ,21
1961,BARTKOVSKÝ,24
1962,BARTKOWIAK,13
1963,BARTKOWIAKOVÁ,13
1964,BARTL,619
1965,BARTLÍK,14
1966,BARTLÍKOVÁ,20
1967,BARTLOVÁ,662
1968,BARTMANOVÁ,12
1969,BARTNICKI,11
1970,BARTO,14
1971,BARTOCHOVÁ,11
1972,BARTOK,26
1973,BARTOKOVÁ,21
1974,BARTOLČIC,36
1975,BARTOLČICOVÁ,32
1976,BARTOLOMĚJOVÁ,0
1977,BARTOLOTTI,18
1978,BARTOLŠIC,49
1979,BARTOLŠICOVÁ,60
1980,BARTON,21
1981,BARTONCOVÁ,42
1982,BARTONČÍK,90
1983,BARTONČÍKOVÁ,90
1984,BARTONEC,37
1985,BARTONĚK,502
1986,BARTONIČKA,11
1987,BARTONIČKOVÁ,16
1988,BARTONÍČEK,611
1989,BARTONÍČKOVÁ,624
1990,BARTONÍK,260
1991,BARTONÍKOVÁ,274
1992,BARTONOVÁ,13
1993,BARTOŇ,2466
1994,BARTOŇKOVÁ,585
1995,BARTOŇOVÁ,2459
1996,BARTOSCH,16
1997,BARTOSCHOVÁ,22
1998,BARTOSZ,39
1999,BARTOSZOVÁ,46
2000,BARTOŠ,6933
2001,BARTOŠÁK,90
2002,BARTOŠÁKOVÁ,92
2003,BARTOŠEK,865
2004,BARTOŠIC,30
2005,BARTOŠICOVÁ,29
2006,BARTOŠÍK,565
2007,BARTOŠÍKOVÁ,574
2008,BARTOŠKA,218
2009,BARTOŠKOVÁ,1075
2010,BARTOŠOVÁ,7132
2011,BARTOŠOVIČ,10
2012,BARTOŠOVSKÁ,14
2013,BARTOŠOVSKÝ,12
2014,BARTOUŠEK,43
2015,BARTOUŠKOVÁ,41
2016,BARTOVANCOVÁ,10
2017,BARTOVANEC,18
2018,BARTOVÁ,191
2019,BARTOVIČ,31
2020,BARTOVIČOVÁ,27
2021,BARTOVSKÁ,105
2022,BARTOVSKÝ,105
2023,BARTOZEL,33
2024,BARTOZELOVÁ,43
2025,BARTÓK,35
2026,BARTÓKOVÁ,27
2027,BARTSCH,46
2028,BARTSCHOVÁ,48
2029,BARTULCOVÁ,33
2030,BARTULEC,36
2031,BARTULÍK,13
2032,BARTUNĚK,129
2033,BARTUŇKOVÁ,106
2034,BARTUSEK,149
2035,BARTUSKOVÁ,174
2036,BARTUSSKOVÁ,11
2037,BARTUŠ,13
2038,BARTUŠEK,341
2039,BARTUŠKA,166
2040,BARTUŠKOVÁ,524
2041,BARTUŠOVÁ,17
2042,BARTŮ,48
2043,BARTŮNEK,12
2044,BARTŮNĚK,909
2045,BARTŮNKOVÁ,12
2046,BARTŮŇKOVÁ,956
2047,BARTŮSEK,24
